Player Name,Pace,Acceleration,Sprint Speed,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,Free Kick,Short Pass,Long Pass,Pass Curve,Defending,Interceptions,Heading,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Diving,Reflexes,Handling,Speed,Kicking,Positoning,prediction
Ryosuke Shindo,67,66,68,38,69,67,64,39,51,23,26,18,32,22,28,35,36,34,26,28,49,27,20,63,67,70,58,66,51,71,74,68,71,75,0,0,0,0,0,0,3
Simon Asta,67,68,67,60,69,68,54,56,41,31,55,28,31,32,34,28,46,43,53,37,49,35,48,59,60,48,57,63,64,57,61,62,55,56,0,0,0,0,0,0,3
Alexis Saelemaekers,76,77,75,70,76,70,59,70,65,53,60,46,60,62,63,41,69,63,73,65,69,70,70,59,60,45,58,63,64,55,75,62,47,62,0,0,0,0,0,0,2
Luiz Frello Filho Jorge,72,75,69,82,80,73,83,85,79,64,72,57,71,62,71,84,84,87,75,76,89,87,75,69,78,56,59,78,70,71,58,79,66,79,0,0,0,0,0,0,2
Ryan Leonard,80,78,82,67,78,71,67,64,65,65,61,58,80,67,67,53,66,64,61,55,70,71,55,65,63,60,65,66,66,78,82,85,81,63,0,0,0,0,0,0,2
David Cawley,60,59,60,56,70,73,54,57,59,53,53,53,56,56,38,53,57,58,52,56,59,60,51,56,55,54,56,57,53,65,74,78,61,58,0,0,0,0,0,0,2
Bryan Fern�ndez,55,54,56,63,65,55,62,68,55,62,65,64,63,60,52,58,42,48,34,32,51,30,33,28,14,60,49,10,11,58,60,49,74,29,0,0,0,0,0,0,0
Jorge de Moura Xavier,69,68,69,72,71,69,71,72,68,52,66,51,55,49,47,54,69,70,67,60,72,68,65,42,24,50,39,51,55,51,60,74,40,45,0,0,0,0,0,0,0
Muhammed Balc?lar,51,54,48,55,66,83,59,54,40,62,60,68,60,56,49,61,45,51,41,37,49,35,49,22,15,62,22,14,18,53,78,48,62,31,0,0,0,0,0,0,0
Andreas Vindheim,83,77,87,63,69,64,57,63,52,46,46,40,63,45,41,40,60,54,69,45,63,51,61,59,55,44,67,59,58,68,58,90,63,55,0,0,0,0,0,0,2
Joe Shaughnessy,71,72,70,62,72,52,59,64,48,16,22,16,14,13,16,35,48,32,38,31,65,51,36,66,62,67,66,67,66,74,79,76,75,69,0,0,0,0,0,0,3
Nino Ziswiler,0,23,24,0,35,32,37,10,26,0,8,5,25,7,8,12,0,38,14,14,20,25,13,0,12,11,7,11,13,0,42,24,52,20,50,51,57,23,45,54,1
Alessandro Bastoni,54,52,55,42,42,57,56,45,52,33,43,26,49,25,35,47,43,38,33,36,55,42,37,70,60,69,73,74,68,62,71,55,63,64,0,0,0,0,0,0,3
Christoph Monschein,81,79,82,66,75,68,62,65,57,66,68,72,66,56,58,61,43,59,28,32,48,28,50,21,10,59,28,12,15,61,71,69,67,32,0,0,0,0,0,0,0
Noriyuki Sakemoto,62,55,68,59,66,68,72,62,56,38,57,35,45,34,34,45,53,46,63,46,55,43,55,61,70,56,55,62,59,58,68,57,58,58,0,0,0,0,0,0,3
Jordan Allen,69,65,72,65,77,70,60,64,57,52,59,54,54,49,39,50,57,58,53,43,62,55,49,57,60,52,53,59,59,63,72,58,61,70,0,0,0,0,0,0,2
H�kon Evjen,77,79,75,61,77,70,49,60,51,49,52,53,52,37,45,50,53,48,58,45,57,48,47,36,29,39,46,32,29,46,56,58,43,35,0,0,0,0,0,0,0
Kris Reaves,60,58,61,40,52,59,49,41,39,23,23,16,36,23,23,33,43,37,33,24,56,49,26,60,53,54,58,66,64,63,67,63,66,53,0,0,0,0,0,0,3
Juan Garro,78,79,78,71,72,65,69,73,59,65,73,72,72,43,58,66,61,65,62,36,65,58,48,25,14,66,25,21,22,65,63,74,74,31,0,0,0,0,0,0,0
Victor Nilsson Lindel�f,73,66,78,70,63,63,76,76,76,49,41,36,69,58,34,56,72,64,64,66,80,74,64,79,80,76,77,81,77,77,75,73,77,79,0,0,0,0,0,0,2
Dun Ba,76,75,77,59,76,71,66,63,45,46,52,48,51,40,33,46,55,58,55,34,57,58,39,47,47,49,36,54,55,53,58,62,47,56,0,0,0,0,0,0,3
Liam Grimshaw,62,63,62,59,66,69,59,64,54,43,44,38,58,39,34,50,57,54,47,51,66,62,36,63,63,52,62,66,65,75,69,74,75,77,0,0,0,0,0,0,3
Fernando Cornejo,68,64,72,63,71,78,61,67,56,48,59,41,62,45,39,58,64,72,54,45,71,63,49,59,62,54,57,61,58,67,74,73,71,48,0,0,0,0,0,0,2
Ryan Gondoh,74,76,73,58,74,72,54,51,56,53,53,53,58,50,43,51,54,55,55,60,54,47,56,51,51,49,52,51,53,59,45,64,57,59,0,0,0,0,0,0,0
Cenk Tosun,74,72,75,77,73,66,80,78,77,80,81,81,83,75,76,82,66,61,64,73,72,60,72,36,31,84,33,34,15,74,80,73,74,75,0,0,0,0,0,0,0
Thierry Ambrose,81,78,83,68,74,72,59,69,60,66,66,69,73,55,49,65,52,61,54,31,56,35,48,29,19,69,30,21,29,68,85,75,76,34,0,0,0,0,0,0,0
Joaqu�n Mu�oz,0,47,42,0,51,59,51,24,54,0,17,16,22,12,12,23,0,48,15,18,21,19,20,0,25,17,14,13,19,0,50,33,63,17,64,65,61,47,60,62,1
Euciod�lcio Gomes,85,84,85,67,79,70,64,65,67,59,63,58,65,57,59,48,57,58,60,49,58,53,60,29,25,49,19,35,31,55,42,52,59,51,0,0,0,0,0,0,0
Alejandro Pozuelo Melero,59,62,57,78,76,82,76,80,82,65,74,60,64,73,62,66,74,83,64,72,78,68,75,50,62,39,46,52,40,57,60,75,50,52,0,0,0,0,0,0,2
Marcos Mauro L�pez,57,54,60,56,32,56,60,63,52,39,34,32,50,45,37,38,49,36,29,39,66,62,36,66,64,72,61,69,68,67,62,65,71,62,0,0,0,0,0,0,3
Kristoffer Haraldseid,71,69,72,64,74,61,57,69,62,53,60,47,67,52,59,48,61,63,64,53,61,60,52,61,64,57,59,63,62,62,56,72,61,52,0,0,0,0,0,0,2
Lasha Dvali,62,58,65,41,75,36,55,41,47,32,24,23,51,36,28,32,40,39,28,37,46,44,34,67,71,60,64,71,65,78,64,78,82,70,0,0,0,0,0,0,3
Gary Madine,52,48,56,61,54,52,68,66,65,68,73,68,71,63,67,66,51,63,42,35,58,39,42,32,33,75,31,23,19,80,82,71,84,79,0,0,0,0,0,0,0
Julian Weigl,69,73,64,77,78,65,84,81,81,48,57,41,49,53,57,51,75,78,58,46,86,82,63,78,87,63,76,79,75,69,67,82,63,64,0,0,0,0,0,0,2
Antonio Marchesano,65,67,63,72,75,94,57,74,57,57,56,55,55,63,42,67,65,60,57,69,69,68,68,46,35,46,54,42,52,44,56,64,35,40,0,0,0,0,0,0,0
Dong Ho Jeong,74,76,73,62,69,72,65,60,50,27,67,21,32,25,25,40,53,58,60,30,54,46,34,61,62,58,59,61,67,59,63,55,61,59,0,0,0,0,0,0,3
Xiaoheng Nan,51,47,54,47,46,66,45,43,42,50,54,54,52,41,42,52,33,44,27,20,35,28,25,25,19,66,23,18,22,60,67,61,62,51,0,0,0,0,0,0,0
Junlin Min,58,54,61,54,75,73,63,53,53,49,48,32,68,69,47,40,53,53,38,32,64,58,34,58,61,43,53,64,62,68,70,73,63,76,0,0,0,0,0,0,3
Philippos Selkos,70,70,70,57,69,64,53,52,42,53,42,54,53,52,47,63,42,50,29,28,46,40,48,18,15,44,16,15,17,49,59,51,49,43,0,0,0,0,0,0,0
Nasser Al Omran,68,69,67,60,84,85,49,57,60,49,62,47,54,49,42,49,60,64,46,63,66,62,50,51,39,42,58,56,45,48,45,42,55,40,0,0,0,0,0,0,0
Pelle van Amersfoort,64,62,65,67,69,45,66,70,72,64,68,66,65,58,58,60,61,67,47,40,68,69,41,53,63,68,47,54,37,72,77,77,71,67,0,0,0,0,0,0,2
Murat Yildirim,61,54,67,66,63,78,67,68,48,50,66,39,62,63,41,41,62,65,50,43,70,65,51,58,48,47,64,65,49,64,57,68,67,54,0,0,0,0,0,0,2
Teddy Bishop,71,69,72,71,77,78,62,72,68,59,63,62,60,54,51,51,67,67,65,57,71,67,62,51,55,41,48,52,54,58,52,64,59,50,0,0,0,0,0,0,2
Janek Sternberg,72,73,72,60,68,62,67,61,50,48,48,39,72,45,32,52,58,56,59,59,61,59,46,63,62,62,63,66,59,65,48,63,67,66,0,0,0,0,0,0,2
Jeong In Moon,0,22,28,0,35,23,57,14,57,0,5,5,18,6,5,16,0,41,12,11,17,26,13,0,7,12,16,10,10,0,60,17,62,25,56,62,57,22,61,58,1
Ahmad Al Ghamdi,0,35,33,0,37,45,52,17,48,0,14,18,23,15,17,18,0,36,13,12,19,27,11,0,21,12,12,13,14,0,60,24,36,19,57,58,60,35,49,56,1
Charles Abi,50,51,49,49,58,63,59,50,46,57,56,60,57,50,46,72,43,47,32,32,54,33,42,21,15,67,17,13,22,52,64,58,57,30,0,0,0,0,0,0,0
Lucas Giovini,0,50,48,0,45,48,62,16,56,0,17,15,22,20,19,25,0,39,25,14,20,21,16,0,24,12,17,13,15,0,73,32,71,37,63,63,62,50,58,68,1
Lu�s Miguel Vieira Machado,78,77,79,74,87,90,67,72,59,65,67,61,71,68,58,64,58,51,64,44,63,51,71,30,25,46,25,34,31,50,60,75,32,61,0,0,0,0,0,0,0
Adam Larsen Kwarasey,0,61,53,0,63,60,71,23,55,0,14,13,22,13,10,14,0,42,18,12,43,28,11,0,23,14,8,13,14,0,73,36,74,34,66,69,70,61,67,66,1
Thomas Carrique,70,72,69,67,63,78,60,66,50,36,53,29,46,35,31,44,54,43,59,39,61,51,53,62,61,54,63,64,61,58,62,68,53,55,0,0,0,0,0,0,3
Seung Woo Lee,66,65,67,72,68,71,68,76,50,66,70,65,69,68,62,62,58,56,62,27,69,50,35,27,16,62,41,12,14,49,70,51,52,34,0,0,0,0,0,0,0
J�r�my M�nez,70,69,70,79,68,74,66,79,65,72,70,73,68,70,76,81,69,70,64,73,74,60,79,35,34,58,47,20,20,54,69,42,61,48,0,0,0,0,0,0,0
Daniel Castillo,0,45,51,0,38,66,52,15,41,0,15,20,18,20,17,21,0,38,25,18,45,38,16,0,29,17,14,18,17,0,58,44,63,34,66,68,63,45,60,67,1
Ash Taylor,59,58,60,48,65,59,54,49,56,36,23,40,44,27,21,38,41,41,22,20,52,43,56,63,57,71,61,66,65,80,77,71,90,65,0,0,0,0,0,0,3
Jonathan Obika,72,71,72,62,65,60,58,66,67,63,64,64,69,54,56,66,43,39,31,57,53,30,52,36,15,67,48,30,28,71,72,55,87,50,0,0,0,0,0,0,0
Hoo Gwon Lee,67,66,68,65,77,68,60,63,56,46,63,45,58,34,43,45,59,63,56,38,65,61,33,60,61,49,66,57,56,69,69,72,68,68,0,0,0,0,0,0,2
Matt Ingram,0,34,39,0,57,28,53,24,46,0,10,13,24,13,12,18,0,23,19,14,19,32,11,0,11,17,17,11,11,0,57,21,57,16,68,67,63,34,60,62,1
Wesley Harding,75,71,78,59,50,56,63,64,55,40,39,33,55,41,28,42,53,40,57,41,61,56,29,63,64,63,60,65,61,77,75,75,82,65,0,0,0,0,0,0,3
Nicolas Douchez,0,39,42,0,32,41,67,20,59,0,15,10,17,12,12,12,0,33,18,12,31,35,10,0,23,13,9,13,14,0,59,32,59,44,65,66,65,39,65,66,1
Pedro Miguel Silva Rocha,67,69,65,62,74,75,60,65,69,41,54,31,58,41,54,41,58,51,62,39,63,59,52,64,64,52,63,66,68,66,70,63,66,70,0,0,0,0,0,0,2
Alberto Varo Lara,0,38,42,0,39,47,64,20,48,0,17,17,25,20,15,25,0,41,16,20,45,33,16,0,20,11,10,14,15,0,74,44,69,22,61,65,63,38,64,62,1
Gervasio N��ez,77,75,79,72,78,56,70,70,69,70,68,68,76,72,59,71,68,68,67,68,69,68,69,40,48,37,40,38,34,71,74,74,81,42,0,0,0,0,0,0,0
Nigel Boogaard,32,35,30,40,43,41,56,43,60,27,24,23,42,23,20,27,47,36,21,18,68,64,19,66,67,61,65,69,63,74,85,51,84,75,0,0,0,0,0,0,3
Alexandre Song,66,68,65,72,65,59,70,74,75,56,62,55,68,42,52,66,67,67,58,41,75,73,57,73,75,68,72,74,72,74,71,68,75,82,0,0,0,0,0,0,2
Francisco Casilla Cort�s,0,33,50,0,43,58,74,20,60,0,12,14,24,13,12,23,0,52,24,25,30,24,25,0,20,13,26,15,11,0,69,43,79,45,76,78,84,33,81,83,1
Oli Shaw,60,61,59,59,59,58,63,62,44,61,63,64,59,54,54,65,44,48,28,32,58,32,48,21,19,62,17,14,18,56,69,58,65,26,0,0,0,0,0,0,0
Oscar Johansson,69,70,69,55,67,65,57,58,39,49,46,46,54,55,42,33,49,58,41,37,52,48,47,27,23,25,42,19,17,56,71,73,59,22,0,0,0,0,0,0,0
Felipe �vila,79,73,83,70,79,78,62,68,56,39,51,32,52,38,34,39,62,65,60,30,70,65,30,57,56,60,64,50,53,59,62,67,56,57,0,0,0,0,0,0,3
Pawel Jaroszynski,72,75,69,55,52,62,64,55,58,43,34,39,49,46,57,47,54,39,57,42,58,60,60,63,60,60,59,68,65,69,71,69,69,70,0,0,0,0,0,0,3
Gerrit Holtmann,92,92,92,70,73,69,63,69,58,62,64,60,75,59,49,60,62,60,69,36,66,57,58,56,58,47,58,59,50,60,55,68,67,34,0,0,0,0,0,0,2
Mustafa Saymak,74,75,74,73,77,87,66,73,70,68,72,68,70,69,65,59,67,74,61,38,70,68,63,46,60,39,45,42,38,55,58,76,49,43,0,0,0,0,0,0,0
Jordan Clark,80,81,80,66,92,72,60,62,56,55,60,55,56,57,58,41,61,62,60,56,61,59,63,47,48,55,50,44,41,61,56,70,58,57,0,0,0,0,0,0,0
Andr�s Cadavid,40,45,36,46,30,50,65,46,60,38,25,30,60,35,31,44,47,30,36,35,61,53,45,70,69,78,68,73,64,78,58,53,91,80,0,0,0,0,0,0,3
Kevin Lejeune,61,56,65,62,74,61,59,63,59,54,59,46,61,60,61,70,68,68,68,66,68,65,70,50,52,66,42,53,48,64,63,57,66,67,0,0,0,0,0,0,2
Enzio Boldewijn,86,81,90,68,79,65,62,67,62,59,63,59,63,55,44,60,54,49,59,36,63,37,54,30,23,52,40,20,17,59,70,64,66,31,0,0,0,0,0,0,0
Mehmet Uslu,66,64,68,64,68,78,64,63,62,48,56,39,64,56,34,47,59,48,66,39,62,64,65,66,71,58,65,66,70,78,84,79,76,81,0,0,0,0,0,0,2
Birama Ndoye,59,49,67,58,59,67,57,65,66,61,65,62,65,61,43,44,56,55,53,35,62,61,44,58,54,66,53,62,60,76,78,71,81,69,0,0,0,0,0,0,2
Eric Bj�rkander,65,60,69,58,64,58,59,58,57,34,36,31,40,36,30,36,53,44,57,31,59,56,48,60,59,53,60,62,61,66,60,66,67,63,0,0,0,0,0,0,3
Osvaldo Bosso,75,74,75,56,72,74,61,59,61,38,59,31,42,47,30,38,56,47,62,35,62,57,52,66,71,59,62,71,62,63,60,72,61,55,0,0,0,0,0,0,3
Martyn Waghorn,75,71,78,67,70,72,66,64,69,74,70,75,77,75,61,70,67,64,70,72,68,65,68,31,28,66,20,36,18,75,65,72,80,70,0,0,0,0,0,0,0
Marco Sch�nb�chler,72,70,74,71,79,84,65,68,66,61,75,63,64,55,49,50,66,70,68,61,64,64,65,36,49,36,36,32,23,53,58,56,60,28,0,0,0,0,0,0,0
Patrik Hro�ovsk�,64,60,68,65,61,77,76,66,57,56,49,59,54,62,41,40,69,73,61,39,75,74,48,56,71,35,43,69,43,51,50,77,44,35,0,0,0,0,0,0,2
Fabricio Bustos,86,88,84,76,75,71,71,77,72,59,72,60,68,55,37,42,68,68,77,37,73,55,58,70,68,58,69,76,75,71,56,88,64,69,0,0,0,0,0,0,2
Ahmethan K�se,51,59,45,58,56,65,57,61,46,62,53,65,65,57,51,68,44,45,33,39,52,41,42,28,12,64,37,19,21,52,61,51,59,32,0,0,0,0,0,0,0
Yong Lee,73,80,67,62,77,68,68,60,60,54,59,54,53,58,45,45,65,63,75,56,64,61,59,65,66,44,65,69,67,68,87,71,60,77,0,0,0,0,0,0,2
Jo�o Pedro Cavaco Cancelo,89,89,89,82,78,74,80,82,77,65,77,58,81,67,55,46,78,71,84,69,79,74,82,78,76,64,80,79,79,72,74,82,66,72,0,0,0,0,0,0,2
Harry Lennon,69,66,71,47,66,50,52,50,56,26,29,22,38,19,24,37,36,35,28,31,45,33,24,63,61,64,63,64,64,69,74,69,75,52,0,0,0,0,0,0,3
Alejandro Dos Santos Ferreira,0,22,21,0,23,48,51,10,32,0,11,12,13,10,10,15,0,33,13,12,16,18,11,0,11,13,12,12,13,0,58,45,52,22,64,60,62,22,65,59,1
Aiden McGeady,75,76,75,78,91,75,69,77,73,71,69,65,75,80,72,74,72,71,72,73,72,69,76,44,51,60,41,41,29,60,57,60,58,66,0,0,0,0,0,0,0
Manuel Palacios,85,86,85,65,68,68,58,63,58,62,64,64,71,55,40,46,54,43,58,31,59,61,41,48,25,54,48,58,53,68,82,79,76,30,0,0,0,0,0,0,0
Christopher Dilo,0,43,44,0,37,51,53,20,51,0,15,15,20,16,18,24,0,12,18,16,30,28,17,0,19,13,13,19,19,0,56,21,60,21,62,62,61,43,57,60,1
Emanuele Terranova,68,67,68,49,62,52,66,48,60,31,22,21,66,14,15,65,43,30,30,22,54,53,59,71,67,69,73,73,71,75,90,53,84,74,0,0,0,0,0,0,3
Claiton Machado dos Santos,52,52,52,53,56,54,70,58,71,23,21,14,40,29,26,18,37,28,18,25,55,47,12,70,76,70,65,72,70,75,84,53,89,67,0,0,0,0,0,0,3
Ahmet Ildiz,64,60,68,59,60,61,55,58,43,48,57,41,61,51,43,52,58,58,49,40,65,60,47,61,58,60,59,64,61,68,62,67,72,60,0,0,0,0,0,0,3
Dimitris Siovas,38,40,37,62,41,48,66,69,68,44,40,38,66,37,55,40,56,49,33,28,70,70,56,67,79,68,42,79,76,84,77,81,87,80,0,0,0,0,0,0,3
Ben Coker,74,74,74,64,71,68,60,63,58,46,57,37,60,51,32,52,63,60,67,61,63,62,62,62,60,56,62,64,63,66,67,74,67,51,0,0,0,0,0,0,2
Hussain Salem,72,73,71,55,56,76,49,53,43,25,49,20,28,24,22,38,49,44,55,34,52,48,35,52,51,46,52,54,55,51,58,57,48,50,0,0,0,0,0,0,3
Pedro Miguel Pereira Silva,64,66,62,72,67,68,67,75,72,65,65,59,81,65,56,57,69,73,60,59,76,65,70,61,68,52,46,71,68,73,70,77,73,70,0,0,0,0,0,0,2
Rub�n Salvador P�rez del M�rmol,49,54,45,66,63,67,72,72,71,56,58,43,79,71,26,50,69,74,52,57,78,71,55,68,83,56,50,80,71,76,73,77,71,87,0,0,0,0,0,0,2
Robin Quaison,78,79,78,76,72,75,73,77,69,70,73,70,70,72,67,59,69,68,67,56,74,69,64,51,55,56,39,57,54,70,55,78,74,54,0,0,0,0,0,0,2
Takahiro Sekine,77,78,77,67,90,87,64,62,56,53,70,62,49,39,44,45,62,61,67,39,63,68,35,31,29,38,30,31,26,49,71,70,34,54,0,0,0,0,0,0,0
Sam Walker,0,40,45,0,32,38,56,23,46,0,11,11,14,11,15,12,0,29,17,20,25,26,16,0,16,15,20,14,14,0,70,39,69,27,67,65,62,40,59,64,1
Lasha Parunashvili,58,58,58,59,60,65,69,59,62,51,48,50,55,48,66,45,61,63,55,43,67,63,43,58,49,47,64,62,56,62,54,70,58,62,0,0,0,0,0,0,2
Casimir Ninga,90,90,90,68,70,59,71,67,67,73,70,70,79,72,75,72,61,59,66,53,62,55,65,27,24,63,21,25,23,79,78,84,81,69,0,0,0,0,0,0,0
Yohei Takeda,0,27,24,0,26,26,47,18,29,0,12,12,22,14,14,16,0,39,15,14,17,29,13,0,14,15,12,15,12,0,38,29,62,23,58,54,52,27,56,59,1
Yuri Oliveira Ribeiro,78,79,77,76,80,79,77,77,73,52,71,46,67,46,54,41,71,68,75,50,74,65,67,72,74,67,72,70,72,70,76,80,64,65,0,0,0,0,0,0,2
Rafael P�rez,57,55,59,58,45,66,67,62,59,37,25,28,53,46,23,35,41,33,20,38,64,30,29,71,75,65,69,73,68,80,65,65,90,79,0,0,0,0,0,0,3
Aleksandar Sedlar,48,64,35,42,70,67,58,40,58,28,25,25,38,26,25,32,45,30,33,22,61,56,24,67,66,63,68,69,68,74,86,80,70,72,0,0,0,0,0,0,3
Ederson Santana de Moraes,0,65,63,0,60,48,86,37,70,0,20,14,42,18,18,17,0,67,20,20,56,55,15,0,25,14,28,15,8,0,58,41,68,35,86,88,81,65,91,83,1
Maximilian Beister,78,78,78,71,75,78,65,68,71,68,66,68,73,66,66,67,61,64,63,59,64,47,67,39,52,53,29,35,40,65,74,61,68,59,0,0,0,0,0,0,0
Zakaria Sanogo,91,91,91,65,80,88,58,60,50,60,61,61,67,54,50,48,55,58,56,41,57,50,48,33,28,34,41,32,24,45,41,65,40,35,0,0,0,0,0,0,0
Mohammed Awaji,0,42,41,0,36,68,49,18,26,0,18,15,16,11,13,19,0,47,18,16,26,24,20,0,14,21,15,15,19,0,54,27,48,24,59,54,63,42,52,57,1
James Shea,0,28,26,0,34,48,56,23,43,0,11,11,19,11,13,17,0,24,14,15,12,29,11,0,14,16,14,11,11,0,44,28,41,20,64,67,61,28,57,58,1
Marin Leovac,79,80,78,69,72,68,68,68,66,47,58,33,70,56,39,33,64,48,73,55,66,68,71,69,67,57,69,72,73,73,71,74,73,74,0,0,0,0,0,0,2
Mounir El Allouchi,68,70,67,72,72,83,64,74,69,62,57,62,63,63,63,60,65,70,57,65,68,62,68,54,56,42,53,58,49,58,65,69,56,47,0,0,0,0,0,0,2
Mads D�hr Thychosen,82,79,84,68,72,71,64,70,61,56,62,58,55,57,56,40,61,57,64,51,66,55,60,59,49,57,60,63,61,68,73,78,64,62,0,0,0,0,0,0,2
Mauro Boselli,56,55,56,69,60,52,74,75,72,76,80,83,74,66,65,75,64,65,57,53,70,61,60,39,23,84,39,35,33,75,78,67,81,70,0,0,0,0,0,0,0
Mat�as Fritzler,55,56,54,65,66,60,68,70,70,49,63,39,66,52,45,51,64,67,43,44,76,70,59,73,78,65,69,77,74,75,80,74,72,83,0,0,0,0,0,0,2
Amaro Bahtijar,60,62,58,57,72,79,50,53,40,35,37,32,41,36,29,34,53,56,40,37,58,60,47,45,43,35,51,44,46,51,64,47,49,58,0,0,0,0,0,0,3
Cam Lindley,63,64,62,52,54,70,55,53,41,42,55,39,52,35,41,40,54,50,41,40,65,60,31,36,45,45,14,45,45,55,61,52,54,59,0,0,0,0,0,0,3
Ohoulo Framelin,0,30,35,0,52,27,58,18,38,0,4,9,20,8,8,17,0,38,13,10,21,25,12,0,8,14,12,14,11,0,50,20,73,16,64,62,60,30,57,63,1
Martin Harnik,77,75,78,72,69,64,76,71,75,75,78,76,78,68,76,72,69,68,68,52,72,69,73,46,39,77,54,32,42,77,90,79,76,72,0,0,0,0,0,0,0
Sessi D'Almeida,66,64,68,59,65,75,59,60,52,44,44,42,57,40,32,45,55,59,42,37,62,59,41,60,59,55,61,61,58,78,67,85,72,89,0,0,0,0,0,0,3
Jasper Schendelaar,0,21,32,0,26,45,62,27,51,0,7,10,23,14,6,26,0,32,10,14,19,28,14,0,10,13,8,12,11,0,61,17,50,28,60,62,59,21,60,55,1
Atsushi Zaizen,62,65,60,63,75,75,53,64,55,44,40,46,49,36,43,48,50,55,45,46,51,47,62,32,31,32,37,29,23,42,73,49,38,34,0,0,0,0,0,0,0
Julian Riedel,74,68,78,63,74,67,65,59,68,36,47,35,45,21,40,44,53,45,38,32,64,64,57,67,68,58,68,69,67,68,81,68,71,56,0,0,0,0,0,0,3
Charly Musonda,84,89,80,81,92,84,72,79,66,65,68,66,70,62,52,55,70,67,72,59,73,70,69,24,21,39,24,20,22,44,38,60,41,32,0,0,0,0,0,0,0
Luka Krajnc,65,65,65,60,58,64,62,64,63,33,54,25,44,30,37,44,53,31,58,26,64,61,48,69,68,65,68,72,70,75,77,65,84,66,0,0,0,0,0,0,3
Andrea Tabanelli,57,48,64,62,73,38,62,62,60,51,58,42,61,59,58,54,62,63,54,52,66,63,62,46,54,54,41,46,40,67,35,68,75,55,0,0,0,0,0,0,0
Adam Clayton,67,67,67,69,66,69,71,70,75,61,55,59,68,66,40,66,71,66,69,66,75,73,67,67,73,45,65,72,69,70,61,72,65,80,0,0,0,0,0,0,2
Louis Verstraete,67,66,68,66,58,75,61,66,59,52,56,40,70,62,56,47,66,65,61,63,69,67,61,58,60,58,53,61,60,68,65,66,71,66,0,0,0,0,0,0,2
Magnus Eriksson,60,64,57,68,67,79,74,68,71,71,72,69,78,71,70,67,69,72,71,68,68,63,72,51,49,57,52,54,38,79,65,88,76,80,0,0,0,0,0,0,2
J�r�my Taravel,55,54,55,53,48,49,61,61,58,44,43,37,72,33,35,50,60,54,63,57,64,61,38,70,69,72,72,70,65,71,58,54,80,74,0,0,0,0,0,0,3
Amer Ordagi?,68,69,67,56,62,65,50,58,47,52,56,48,64,54,42,42,54,48,50,36,60,61,48,49,49,52,47,49,48,60,55,64,59,60,0,0,0,0,0,0,3
Robert Zwinkels,0,44,39,0,46,37,65,30,56,0,16,12,29,17,20,22,0,26,15,12,35,30,9,0,13,11,10,11,11,0,75,36,66,35,67,69,65,44,67,75,1
Joe Williams,59,65,54,67,59,69,63,67,63,56,44,53,63,58,62,59,65,60,58,52,72,71,56,68,66,54,68,73,70,60,48,70,49,78,0,0,0,0,0,0,2
Patryk Soko?owski,65,66,64,55,65,60,56,52,56,36,33,30,50,34,29,46,55,52,48,35,65,58,32,55,44,48,58,59,58,65,58,64,69,58,0,0,0,0,0,0,3
Roman Birjukov,0,31,21,0,23,35,52,24,30,0,7,8,32,8,7,10,0,39,13,12,23,20,13,0,11,15,16,11,13,0,60,25,56,20,54,58,49,31,52,55,1
Georgiy Kyrnats,0,48,35,0,32,34,57,10,25,0,5,9,21,6,5,16,0,34,12,11,29,27,13,0,8,11,5,10,12,0,41,24,58,23,55,57,58,48,50,58,1
Steven Whittaker,61,62,60,65,72,57,62,66,65,62,64,57,73,64,50,72,66,67,69,43,67,64,68,66,63,69,63,69,69,73,68,81,71,69,0,0,0,0,0,0,2
Ayoze P�rez Guti�rrez,76,77,75,80,83,78,76,78,73,73,80,78,66,64,77,73,62,69,48,60,69,51,79,43,35,66,45,42,28,63,71,77,53,70,0,0,0,0,0,0,0
Diego �lvarez,62,64,61,69,69,75,68,70,70,69,72,72,68,67,55,70,60,65,49,59,66,54,56,30,38,73,25,17,20,60,72,30,71,65,0,0,0,0,0,0,0
Ben Kantarovski,65,62,67,60,66,60,55,61,62,40,56,40,31,41,47,49,55,58,39,38,66,55,41,60,61,48,60,64,53,73,68,69,77,67,0,0,0,0,0,0,3
Irvin Cardona,72,71,73,69,69,57,63,70,57,68,65,67,70,68,63,70,64,68,56,58,70,58,61,24,20,63,21,17,20,61,69,75,66,31,0,0,0,0,0,0,0
Nathan Baker,53,51,54,39,46,48,72,48,53,34,23,30,59,19,30,35,42,27,44,20,54,40,41,71,70,74,70,71,74,78,74,64,83,84,0,0,0,0,0,0,3
Nemanja Mitrovi?,60,57,62,42,44,43,61,50,52,30,28,19,58,27,24,32,42,38,26,31,52,49,40,65,63,68,62,68,65,78,71,70,85,70,0,0,0,0,0,0,3
Brayan Rovira,62,64,60,60,63,70,57,64,61,55,47,55,54,62,31,60,65,62,61,67,69,65,54,62,65,69,58,61,63,71,86,78,72,55,0,0,0,0,0,0,2
Vittorio Parigini,74,76,73,73,77,70,62,75,73,65,66,69,65,60,65,54,53,34,60,47,64,40,61,25,19,56,29,18,11,55,77,61,54,42,0,0,0,0,0,0,0
